geo,period,tx_existing_wales,tx_existing_england,tx_newbuild_wales,tx_newbuild_england,tx_total,mb_bs_gbp_m,mb_banks_gbp_m,mb_bs_plus_banks_gbp_m,mb_bs_plus_banks_spliced_gbp_m,mb_specialist_gbp_m,mb_other_gbp_m,mb_total_gbp_m,avg_house_price_gbp,months_with_tx,tx_newbuild_total,newbuild_share_of_transactions,all_dwellings_n,turnover_pct_q,price_yoy,mb_yoy,tx_yoy,turnover_pct_q_lag1q,turnover_pct_q_lag2q,turnover_pct_q_lag4q,turnover_pct_q_lag8q,newbuild_share_of_transactions_lag1q,newbuild_share_of_transactions_lag2q,newbuild_share_of_transactions_lag4q,newbuild_share_of_transactions_lag8q,tx_total_lag1q,tx_total_lag2q,tx_total_lag4q,tx_total_lag8q,avg_house_price_gbp_lag1q,avg_house_price_gbp_lag2q,avg_house_price_gbp_lag4q,avg_house_price_gbp_lag8q,mb_total_gbp_m_lag1q,mb_total_gbp_m_lag2q,mb_total_gbp_m_lag4q,mb_total_gbp_m_lag8q,price_yoy_lag1q,price_yoy_lag2q,price_yoy_lag4q,price_yoy_lag8q,mb_yoy_lag1q,mb_yoy_lag2q,mb_yoy_lag4q,mb_yoy_lag8q,tx_yoy_lag1q,tx_yoy_lag2q,tx_yoy_lag4q,tx_yoy_lag8q,y_turnover_change_8q,y_price_change_8q,y_price_pct_8q,y_mb_pct_8q,y_turnover_change_12q,y_price_change_12q,y_price_pct_12q,y_mb_pct_12q
EW,2008Q4,5303.0,98741.0,941.0,17907.0,122892.0,0.208345,0.551811,,0.760156,0.421024,0.004784,0.760156,168974.0,3,18848.0,0.1533704390847248,22511000.0,0.005459197725556394,-0.06831565249994487,-0.04855742091817883,-0.5779474340349684,0.006441206521256275,0.008435253875882901,0.013064294687724336,0.016305169211253568,0.11356708368391288,0.13051515119598076,0.08558368277714243,0.10565595269849738,144998.0,189886.0,291177.0,359904.0,168974.0,168974.0,181364.0,166470.0,0.7973870000000001,0.8198259999999999,0.798951,0.76901,-0.06831565249994487,-0.06831565249994487,0.08946957409743495,0.06489684951223418,0.009249707940598428,0.053117954976074966,0.03893447419409379,0.05974456216168522,-0.5810202442252235,-0.4296964163433006,-0.19095925580154705,0.21736836230428125,0.0020885933335968087,-3491.0,-0.020659983192680476,0.3245386473302847,0.002487442246588453,-3843.0,-0.022743143915632036,0.3356232141823521
EW,2009Q1,3672.0,76136.0,802.0,11163.0,91773.0,0.206065,0.558553,,0.764618,0.414749,0.005366,0.764618,156512.0,3,11965.0,0.13037603652490384,22694000.0,0.004043932316911959,-0.07375099127676443,-0.06453183648900607,-0.4912466461183671,0.005459197725556394,0.006441206521256275,0.008013326818000089,0.012793476310122039,0.1533704390847248,0.11356708368391288,0.08576512850078719,0.08406367376140225,122892.0,144998.0,180388.0,285141.0,168974.0,168974.0,168974.0,181364.0,0.760156,0.7973870000000001,0.817364,0.77408,-0.06831565249994487,-0.06831565249994487,-0.06831565249994487,0.08946957409743495,-0.04855742091817883,0.009249707940598428,0.05591670111616365,0.07152596382381726,-0.5779474340349684,-0.5810202442252235,-0.36737263318849267,0.09818292457480893,0.0013646679616395726,8619.0,0.05506925986505817,0.31719629932855353,0.0024710172741918435,7116.0,0.045466162338990035,0.3332592222521571
EW,2009Q2,5740.0,115378.0,1029.0,16765.0,138912.0,0.204751,0.655477,,0.860228,0.319552,0.005587,0.860228,156512.0,3,17794.0,0.12809548491131076,22694000.0,0.006121089274698158,-0.07375099127676443,0.04928118893521316,-0.2684452776929316,0.004043932316911959,0.005459197725556394,0.008435253875882901,0.014938801148600144,0.13037603652490384,0.1533704390847248,0.13051515119598076,0.09333665709583248,91773.0,122892.0,189886.0,332956.0,156512.0,168974.0,168974.0,181364.0,0.764618,0.760156,0.8198259999999999,0.778475,-0.07375099127676443,-0.06831565249994487,-0.06831565249994487,0.08946957409743495,-0.06453183648900607,-0.04855742091817883,0.053117954976074966,0.054132848023962454,-0.4912466461183671,-0.5779474340349684,-0.4296964163433006,0.016324387682840502,0.0007532578701486383,8619.0,0.05506925986505817,0.17366558633292573,0.000645991336266318,7116.0,0.045466162338990035,0.19670133964483827
EW,2009Q3,7315.0,157215.0,833.0,15223.0,180586.0,0.19145,0.674889,,0.866339,0.31693,0.005817,0.866339,156512.0,3,16056.0,0.08891054677549755,22694000.0,0.007957433682911783,-0.07375099127676443,0.0864724406091395,0.24543786810852564,0.006121089274698158,0.004043932316911959,0.006441206521256275,0.015527368987796124,0.12809548491131076,0.13037603652490384,0.11356708368391288,0.05993804793194519,138912.0,91773.0,144998.0,346074.0,156512.0,156512.0,168974.0,181364.0,0.860228,0.764618,0.7973870000000001,0.790079,-0.07375099127676443,-0.07375099127676443,-0.06831565249994487,0.08946957409743495,0.04928118893521316,-0.06453183648900607,0.009249707940598428,0.0437733256709536,-0.2684452776929316,-0.4912466461183671,-0.5810202442252235,-0.04129049058255463,0.0003476237683416993,8619.0,0.05506925986505817,0.17035594611347293,-0.00026114187381654635,7116.0,0.045466162338990035,0.1932488321546184
EW,2009Q4,8241.0,177479.0,925.0,19454.0,206099.0,0.189712,0.690598,,0.88031,0.305336,0.006838,0.88031,156512.0,3,20379.0,0.09887966462719373,22694000.0,0.009081651537851414,-0.07375099127676443,0.15806492351569945,0.6770741789538781,0.007957433682911783,0.006121089274698158,0.005459197725556394,0.013064294687724336,0.08891054677549755,0.12809548491131076,0.1533704390847248,0.08558368277714243,180586.0,138912.0,122892.0,291177.0,156512.0,156512.0,168974.0,181364.0,0.866339,0.860228,0.760156,0.798951,-0.07375099127676443,-0.07375099127676443,-0.06831565249994487,0.08946957409743495,0.0864724406091395,0.04928118893521316,-0.04855742091817883,0.03893447419409379,0.24543786810852564,-0.2684452776929316,-0.5779474340349684,-0.19095925580154705,-0.0011350115657065667,8619.0,0.05506925986505817,0.15332326112392214,-0.0012894313829468233,7116.0,0.045466162338990035,0.17673433222387547
EW,2010Q1,5216.0,112420.0,563.0,11847.0,130046.0,0.202581,0.821489,,1.02407,0.162763,0.006845,1.02407,165483.0,3,12410.0,0.09542777171154822,22839000.0,0.005694032138009545,0.057318288693518626,0.3393223805874306,0.4170398701143039,0.009081651537851414,0.007957433682911783,0.004043932316911959,0.008013326818000089,0.09887966462719373,0.08891054677549755,0.13037603652490384,0.08576512850078719,206099.0,180586.0,91773.0,180388.0,156512.0,156512.0,156512.0,168974.0,0.88031,0.866339,0.764618,0.817364,-0.07375099127676443,-0.07375099127676443,-0.07375099127676443,-0.06831565249994487,0.15806492351569945,0.0864724406091395,-0.06453183648900607,0.05591670111616365,0.6770741789538781,0.24543786810852564,-0.4912466461183671,-0.36737263318849267,0.0008209174530942583,-1855.0,-0.011209610654870916,-0.004527034284765752,0.0004709704441904893,3445.0,0.020817848359045987,0.010827384846739063
EW,2010Q2,7213.0,143065.0,896.0,16417.0,167591.0,0.200488,0.826939,,1.0274269999999999,0.159967,0.006685,1.0274269999999999,165483.0,3,17313.0,0.10330507008132896,22839000.0,0.007337930732518937,0.057318288693518626,0.19436591229301992,0.20645444598018892,0.005694032138009545,0.009081651537851414,0.006121089274698158,0.008435253875882901,0.09542777171154822,0.09887966462719373,0.12809548491131076,0.13051515119598076,130046.0,206099.0,138912.0,189886.0,165483.0,156512.0,156512.0,168974.0,1.02407,0.88031,0.860228,0.8198259999999999,0.057318288693518626,-0.07375099127676443,-0.07375099127676443,-0.06831565249994487,0.3393223805874306,0.15806492351569945,0.04928118893521316,0.053117954976074966,0.4170398701143039,0.6770741789538781,-0.2684452776929316,-0.4296964163433006,-0.0005708501215544613,-1855.0,-0.011209610654870916,0.0019553700652212846,0.0005739301729725411,3445.0,0.020817848359045987,0.009852768128538747
EW,2010Q3,7575.0,165335.0,646.0,13398.0,186954.0,0.199815,0.80447,,1.004285,0.186075,0.006778,1.004285,165483.0,3,14044.0,0.07512008301507322,22839000.0,0.008185734927098384,0.057318288693518626,0.15922866222113985,0.03526297719646032,0.007337930732518937,0.005694032138009545,0.007957433682911783,0.006441206521256275,0.10330507008132896,0.09542777171154822,0.08891054677549755,0.11356708368391288,167591.0,130046.0,180586.0,144998.0,165483.0,165483.0,156512.0,168974.0,1.0274269999999999,1.02407,0.866339,0.7973870000000001,0.057318288693518626,0.057318288693518626,-0.07375099127676443,-0.06831565249994487,0.19436591229301992,0.3393223805874306,0.0864724406091395,0.009249707940598428,0.20645444598018892,0.4170398701143039,0.24543786810852564,-0.5810202442252235,-0.000489443118003148,-1855.0,-0.011209610654870916,0.02934724704640601,0.0014551240847797357,3445.0,0.020817848359045987,0.03754014049796628
EW,2010Q4,7525.0,148905.0,839.0,15115.0,172384.0,0.198754,0.808102,,1.006856,0.184627,0.006854,1.006856,165483.0,3,15954.0,0.09254919250046408,22839000.0,0.007547791059153203,0.057318288693518626,0.1437516329474844,-0.16358643176337584,0.008185734927098384,0.007337930732518937,0.009081651537851414,0.005459197725556394,0.07512008301507322,0.10330507008132896,0.09887966462719373,0.1533704390847248,186954.0,167591.0,206099.0,122892.0,165483.0,165483.0,156512.0,168974.0,1.004285,1.0274269999999999,0.88031,0.760156,0.057318288693518626,0.057318288693518626,-0.07375099127676443,-0.06831565249994487,0.15922866222113985,0.19436591229301992,0.15806492351569945,-0.04855742091817883,0.03526297719646032,0.20645444598018892,0.6770741789538781,-0.5779474340349684,0.0002444290957513877,-1855.0,-0.011209610654870916,0.028837291529275166,0.003020895461762617,3445.0,0.020817848359045987,0.042702233487211805
EW,2011Q1,5270.0,108279.0,533.0,10186.0,124268.0,0.197095,0.810057,,1.007152,0.182935,0.00741,1.007152,165131.0,3,10719.0,0.08625712170470273,22976000.0,0.005408600278551532,-0.0021271067118676656,-0.01652035505385374,-0.04443043230856769,0.007547791059153203,0.008185734927098384,0.005694032138009545,0.004043932316911959,0.09254919250046408,0.07512008301507322,0.09542777171154822,0.13037603652490384,172384.0,186954.0,130046.0,91773.0,165483.0,165483.0,165483.0,156512.0,1.006856,1.004285,1.02407,0.764618,0.057318288693518626,0.057318288693518626,0.057318288693518626,-0.07375099127676443,0.1437516329474844,0.15922866222113985,0.3393223805874306,-0.06453183648900607,-0.16358643176337584,0.03526297719646032,0.4170398701143039,-0.4912466461183671,0.0007564023036485019,3797.0,0.022993865476500508,0.027807123453063687,0.0033390892644914252,20489.0,0.1240772477608687,0.04785871447408141
EW,2011Q2,6356.0,134947.0,907.0,15735.0,157945.0,0.196272,0.813348,,1.00962,0.181197,0.007532,1.00962,165131.0,3,16642.0,0.10536579188958181,22976000.0,0.006874347144846796,-0.0021271067118676656,-0.01733164497331674,-0.057556790042424755,0.005408600278551532,0.007547791059153203,0.007337930732518937,0.006121089274698158,0.08625712170470273,0.09254919250046408,0.10330507008132896,0.12809548491131076,124268.0,172384.0,167591.0,138912.0,165131.0,165483.0,165483.0,156512.0,1.007152,1.006856,1.0274269999999999,0.860228,-0.0021271067118676656,0.057318288693518626,0.057318288693518626,-0.07375099127676443,-0.01652035505385374,0.1437516329474844,0.19436591229301992,0.04928118893521316,-0.04443043230856769,-0.16358643176337584,0.20645444598018892,-0.2684452776929316,0.0010375137606446821,3797.0,0.022993865476500508,0.027663873536578176,0.003232190592616836,20489.0,0.1240772477608687,0.051860105782373545
EW,2011Q3,7877.0,168628.0,757.0,13555.0,190817.0,0.195979,0.817946,,1.013925,0.179364,0.00774,1.013925,165131.0,3,14312.0,0.0750037994518308,22976000.0,0.008305057451253482,-0.0021271067118676656,0.009598868846990571,0.020662836847566757,0.006874347144846796,0.005408600278551532,0.008185734927098384,0.007957433682911783,0.10536579188958181,0.08625712170470273,0.07512008301507322,0.08891054677549755,157945.0,124268.0,186954.0,180586.0,165131.0,165131.0,165483.0,156512.0,1.00962,1.007152,1.004285,0.866339,-0.0021271067118676656,-0.0021271067118676656,0.057318288693518626,-0.07375099127676443,-0.01733164497331674,-0.01652035505385374,0.15922866222113985,0.0864724406091395,-0.057556790042424755,-0.04443043230856769,0.03526297719646032,0.24543786810852564,0.001335801560624638,3797.0,0.022993865476500508,0.027675617032818067,0.0027729846504066236,20489.0,0.1240772477608687,0.05506028552407738
EW,2011Q4,7680.0,156828.0,905.0,17169.0,182582.0,0.196988,0.818294,,1.015282,0.179481,0.007914,1.015282,165131.0,3,18074.0,0.0989911382283029,22976000.0,0.007946639972144847,-0.0021271067118676656,0.008368624708995132,0.059158622609986944,0.008305057451253482,0.006874347144846796,0.007547791059153203,0.009081651537851414,0.0750037994518308,0.10536579188958181,0.09254919250046408,0.09887966462719373,190817.0,157945.0,172384.0,206099.0,165131.0,165131.0,165483.0,156512.0,1.013925,1.00962,1.006856,0.88031,-0.0021271067118676656,-0.0021271067118676656,0.057318288693518626,-0.07375099127676443,0.009598868846990571,-0.01733164497331674,0.1437516329474844,0.15806492351569945,0.020662836847566757,-0.057556790042424755,-0.16358643176337584,0.6770741789538781,0.0026220465487709725,3797.0,0.022993865476500508,0.03404866825177644,0.002546685374423697,20489.0,0.1240772477608687,0.05967209110375249
EW,2012Q1,5823.0,130775.0,606.0,13363.0,150567.0,0.197885,0.821549,,1.019434,0.178348,0.008651,1.019434,163628.0,3,13969.0,0.09277597348688624,23111000.0,0.006514949591103803,-0.009101864580242314,0.012194782912609003,0.21163131296874504,0.007946639972144847,0.008305057451253482,0.005408600278551532,0.005694032138009545,0.0989911382283029,0.0750037994518308,0.08625712170470273,0.09542777171154822,182582.0,190817.0,124268.0,130046.0,165131.0,165131.0,165131.0,165483.0,1.015282,1.013925,1.007152,1.02407,-0.0021271067118676656,-0.0021271067118676656,-0.0021271067118676656,0.057318288693518626,0.008368624708995132,0.009598868846990571,-0.01652035505385374,0.3393223805874306,0.059158622609986944,0.020662836847566757,-0.04443043230856769,0.4170398701143039,0.0022327399519391543,21992.0,0.13440242501283395,0.0352342574408937,0.0014732422281205958,30272.0,0.18500501136724767,0.05774674966697213
EW,2012Q2,6445.0,131807.0,929.0,17213.0,156394.0,0.199536,0.8299,,1.029436,0.180749,0.009623,1.029436,163628.0,3,18142.0,0.11600189265572848,23111000.0,0.006767080610964476,-0.009101864580242314,0.019627186466195212,-0.009819874006774532,0.006514949591103803,0.007946639972144847,0.006874347144846796,0.007337930732518937,0.09277597348688624,0.0989911382283029,0.10536579188958181,0.10330507008132896,150567.0,182582.0,157945.0,167591.0,163628.0,165131.0,165131.0,165483.0,1.019434,1.015282,1.00962,1.0274269999999999,-0.009101864580242314,-0.0021271067118676656,-0.0021271067118676656,0.057318288693518626,0.012194782912609003,0.008368624708995132,-0.01733164497331674,0.19436591229301992,0.21163131296874504,0.059158622609986944,-0.057556790042424755,0.20645444598018892,0.0033394571264991563,21992.0,0.13440242501283395,0.03161245575247018,0.0028859797466789855,30272.0,0.18500501136724767,0.05428215061451125
EW,2012Q3,7338.0,156241.0,627.0,13663.0,177869.0,0.202043,0.831715,,1.033758,0.178871,0.010798,1.033758,163628.0,3,14290.0,0.0803400255244028,23111000.0,0.007696291809095236,-0.009101864580242314,0.01956061838893408,-0.0678555893866899,0.006767080610964476,0.006514949591103803,0.008305057451253482,0.008185734927098384,0.11600189265572848,0.09277597348688624,0.0750037994518308,0.07512008301507322,156394.0,150567.0,190817.0,186954.0,163628.0,163628.0,165131.0,165483.0,1.029436,1.019434,1.013925,1.004285,-0.009101864580242314,-0.009101864580242314,-0.0021271067118676656,0.057318288693518626,0.019627186466195212,0.012194782912609003,0.009598868846990571,0.15922866222113985,-0.009819874006774532,0.21163131296874504,0.020662836847566757,0.03526297719646032,0.0033817502925648692,21992.0,0.13440242501283395,0.03481859390689124,0.0035223294371350654,30272.0,0.18500501136724767,0.06150956026458809
EW,2012Q4,7673.0,153700.0,939.0,17774.0,180086.0,0.203759,0.832132,,1.035891,0.177475,0.011816,1.035891,163628.0,3,18713.0,0.10391146452250591,23111000.0,0.007792220154904591,-0.009101864580242314,0.02029879383264932,-0.01367056993570015,0.007696291809095236,0.006767080610964476,0.007946639972144847,0.007547791059153203,0.0803400255244028,0.11600189265572848,0.0989911382283029,0.09254919250046408,177869.0,156394.0,182582.0,172384.0,163628.0,163628.0,165131.0,165483.0,1.033758,1.029436,1.015282,1.006856,-0.009101864580242314,-0.009101864580242314,-0.0021271067118676656,0.057318288693518626,0.01956061838893408,0.019627186466195212,0.008368624708995132,0.1437516329474844,-0.0678555893866899,-0.009819874006774532,0.059158622609986944,-0.16358643176337584,0.0027011051916639535,21992.0,0.13440242501283395,0.03858996747727339,0.0032536108776740945,30272.0,0.18500501136724767,0.07300092384237344
EW,2013Q1,5870.0,124239.0,560.0,12581.0,143250.0,0.205438,0.82972,,1.035158,0.176627,0.012905,1.035158,168928.0,3,13141.0,0.0917347294938918,23236000.0,0.006165002582200034,0.03239054440560296,0.015424245218425225,-0.0485963059634581,0.007792220154904591,0.007696291809095236,0.006514949591103803,0.005408600278551532,0.10391146452250591,0.0803400255244028,0.09277597348688624,0.08625712170470273,180086.0,177869.0,150567.0,124268.0,163628.0,163628.0,163628.0,165131.0,1.035891,1.033758,1.019434,1.007152,-0.009101864580242314,-0.009101864580242314,-0.009101864580242314,-0.0021271067118676656,0.02029879383264932,0.01956061838893408,0.012194782912609003,-0.01652035505385374,-0.01367056993570015,-0.0678555893866899,0.21163131296874504,-0.04443043230856769,0.0018231892370243648,24972.0,0.1478262928584959,0.04167962765104449,0.0046286181147198666,34843.0,0.20625947149081258,0.08482376603378428
