geo,period,p,avg_house_price_gbp,mb_total_gbp_m,turnover_pct_q,newbuild_share_of_transactions,gP_yoy,gMB_yoy,gTO_yoy,W_wedge,dNB_yoy,zW,zTO,zNB,fair_wedge_contrib,fair_turn_contrib,fair_nb_contrib,FAIR,dFAIR
EW,2020Q2,2020-06-30,,1467972.0,0.0043032404590988,0.0971678997219735,,0.030220856054066658,-0.49303772773429566,,-0.0560412899341141,,-2.9112059476303136,-3.9737926786605784,,101.89220816706097,-39.73792678660579,,
EW,2020Q3,2020-09-30,,1480853.0,0.0073666301658758,0.0985966670153436,,0.029680120820376965,-0.23222207051692367,,-0.011505533235674506,,-1.4441210386103016,-0.894568254677124,,50.54423635136055,-8.94568254677124,,
EW,2020Q4,2020-12-31,,1501146.0,0.0102901407308269,0.0796377165739149,,0.032398052870695304,0.07022022579197795,,-0.05834047206031871,,0.25711321050668223,-4.132759277255354,,-8.998962367733878,-41.32759277255354,,
EW,2021Q1,2021-03-31,,1519455.0,0.011062678406304,0.0526671560753301,,0.036848623806258196,0.511405735190495,,-0.05652741827250559,,2.7387763507583696,-4.007403834364103,,-95.85717227654293,-40.074038343641035,,
EW,2021Q2,2021-06-30,,1544646.0,0.0119130784384674,0.0502709963079706,,0.05223124146782099,1.768397107179616,,-0.0468969034140029,,9.809337575066532,-3.3415452352022292,,-343.32681512732864,-33.41545235202229,,
EW,2021Q3,2021-09-30,,1555028.0,0.0094566397298275,0.0492485598282422,,0.05008937416475501,0.2837131112721232,,-0.0493481071871014,,1.458008102372847,-3.511022686262351,,-51.03028358304964,-35.11022686262351,,
EW,2021Q4,2021-12-31,,1565768.0,0.0073602701724761,0.062472688341199,,0.04304844432187149,-0.28472599500739393,,-0.0171650282327159,,-1.7394549771709678,-1.285868560638078,,60.88092420098386,-12.85868560638078,,
EW,2022Q1,2022-03-31,,1582639.0,0.0075901430842607,0.0411587281638808,,0.04158333086534327,-0.3138964357912183,,-0.0115084279114493,,-1.9035383528394136,-0.8947683940034996,,66.62384234937947,-8.947683940034997,,
EW,2022Q2,2022-06-30,,1599159.0,0.0073900635930047,0.0377983585573375,,0.03529158137204247,-0.37966801518387217,,-0.012472637750633099,,-2.273502689332273,-0.9614343430467308,,79.57259412662955,-9.61434343046731,,
EW,2022Q3,2022-09-30,,1619210.0,0.0079501192368839,0.0163429571303587,,0.04127385487592505,-0.1593082253299588,,-0.0329056026978835,,-1.033981543636406,-2.374179727525079,,36.189354027274206,-23.741797275250793,,
EW,2022Q4,2022-12-31,,1628537.0,,,,0.04008831448848116,,,,,,,,,,,
EW,2023Q1,2023-03-31,,1619357.0,0.0059631400126422,0.0537700660531738,,0.02320048981479661,-0.21435736501362335,,0.012611337889292994,,-1.3436322867937829,0.7728842397510924,,47.0271300377824,7.728842397510925,,
EW,2023Q2,2023-06-30,,1618186.0,0.0056342446270543,0.0790805951729844,,0.011898128954031417,-0.23759186153857004,,0.041282236615646895,,-1.4743260479893314,2.755204473210565,,51.601411679626594,27.552044732105653,,
EW,2023Q3,2023-09-30,,1620473.0,0.0065969105562579,0.0308358435989723,,0.0007800100048789282,-0.17021237547581725,,0.0144928864686136,,-1.0953172559757332,0.9029754466791735,,38.336103959150655,9.029754466791735,,
EW,2023Q4,2023-12-31,,1619015.0,,,,-0.005846965712169916,,,,,,,,,,,
EW,2024Q1,2024-03-31,,1621612.0,1.2286662452591655e-05,,,0.0013925280219246883,-0.9979395649898303,,,,-5.751272659410281,,,201.29454307935984,,,
EW,2024Q2,2024-06-30,,,,,,,,,,,,,,,,,
EW,2024Q3,2024-09-30,,,,,,,,,,,,,,,,,
EW,2024Q4,2024-12-31,,1644841.0,,,,0.015951674320497267,,,,,,,,,,,
EW,2025Q1,2025-03-31,,1661836.0,1.2128634639696587e-05,,,0.024804947176019887,-0.012861736334405016,,,,-0.21022181894595177,,,7.357763663108312,,,
EW,2025Q2,2025-06-30,,1673257.0,1.1417509481668774e-05,,,,,,,,,,,,,,
EW,2025Q3,2025-09-30,,1688715.0,3.741308470290771e-05,1.0,,,,,,,,,,,,,
EW,2025Q4,2025-12-31,,1691226.0,,,,0.028200294131773163,,,,,,,,,,,
